date,AAPL close,MSFT close
09/12/2015,115.62,54.98
10/12/2015,116.17,55.27
11/12/2015,113.18,54.06
14/12/2015,112.48,55.14
15/12/2015,110.49,55.2
16/12/2015,111.34,56.13
17/12/2015,108.98,55.7
18/12/2015,106.03,54.13
21/12/2015,107.33,54.83
22/12/2015,107.23,55.35
23/12/2015,108.61,55.82
24/12/2015,108.03,55.67
28/12/2015,106.82,55.95
29/12/2015,108.74,56.55
30/12/2015,107.32,56.31
31/12/2015,105.26,55.48
04/01/2016,105.35,54.8
05/01/2016,102.71,55.05
06/01/2016,100.7,54.05
07/01/2016,96.45,52.17
08/01/2016,96.96,52.33
11/01/2016,98.53,52.3
12/01/2016,99.96,52.78
13/01/2016,97.39,51.64
14/01/2016,99.52,53.11
15/01/2016,97.13,50.99
19/01/2016,96.66,50.56
20/01/2016,96.79,50.79
21/01/2016,96.3,50.48
22/01/2016,101.42,52.29
25/01/2016,99.44,51.79
26/01/2016,99.99,52.17
27/01/2016,93.42,51.22
28/01/2016,94.09,52.055
29/01/2016,97.34,55.09
01/02/2016,96.43,54.71
02/02/2016,94.48,53
03/02/2016,96.35,52.16
04/02/2016,96.6,52
05/02/2016,94.02,50.16
08/02/2016,95.01,49.41
09/02/2016,94.99,49.28
10/02/2016,94.27,49.71
11/02/2016,93.7,49.69
12/02/2016,93.99,50.5
16/02/2016,96.64,51.09
17/02/2016,98.12,52.42
18/02/2016,96.26,52.19
19/02/2016,96.04,51.82
22/02/2016,96.88,52.65
23/02/2016,94.69,51.18
24/02/2016,96.1,51.36
25/02/2016,96.76,52.1
26/02/2016,96.91,51.3
29/02/2016,96.69,50.88
01/03/2016,100.53,52.58
02/03/2016,100.75,52.95
03/03/2016,101.5,52.35
04/03/2016,103.01,52.03
07/03/2016,101.87,51.03
08/03/2016,101.03,51.65
09/03/2016,101.12,52.84
10/03/2016,101.17,52.05
11/03/2016,102.26,53.07
14/03/2016,102.52,53.17
15/03/2016,104.58,53.59
16/03/2016,105.97,54.35
17/03/2016,105.8,54.66
18/03/2016,105.92,53.49
21/03/2016,105.91,53.86
22/03/2016,106.72,54.07
23/03/2016,106.13,53.97
24/03/2016,105.67,54.21
28/03/2016,105.19,53.54
29/03/2016,107.68,54.71
30/03/2016,109.56,55.05
31/03/2016,108.99,55.23
01/04/2016,109.99,55.57
04/04/2016,111.12,55.43
05/04/2016,109.81,54.56
06/04/2016,110.96,55.12
07/04/2016,108.54,54.46
08/04/2016,108.66,54.42
11/04/2016,109.02,54.31
12/04/2016,110.44,54.65
13/04/2016,112.04,55.35
14/04/2016,112.1,55.36
15/04/2016,109.85,55.65
18/04/2016,107.48,56.46
19/04/2016,106.91,56.39
20/04/2016,107.13,55.59
21/04/2016,105.97,55.78
22/04/2016,105.68,51.78
25/04/2016,105.08,52.11
26/04/2016,104.35,51.44
27/04/2016,97.82,50.94
28/04/2016,94.83,49.9
29/04/2016,93.74,49.87
02/05/2016,93.64,50.61
03/05/2016,95.18,49.78
04/05/2016,94.19,49.87
05/05/2016,93.24,49.94
06/05/2016,92.72,50.39
09/05/2016,92.79,50.07
10/05/2016,93.42,51.02
11/05/2016,92.51,51.05
12/05/2016,90.34,51.51
13/05/2016,90.52,51.08
16/05/2016,93.88,51.83
17/05/2016,93.49,50.51
18/05/2016,94.56,50.81
19/05/2016,94.2,50.32
20/05/2016,95.22,50.62
23/05/2016,96.43,50.03
24/05/2016,97.9,51.59
25/05/2016,99.62,52.12
26/05/2016,100.41,51.89
27/05/2016,100.35,52.32
31/05/2016,99.86,53
01/06/2016,98.46,52.85
02/06/2016,97.72,52.48
03/06/2016,97.92,51.79
06/06/2016,98.63,52.13
07/06/2016,99.03,52.1
08/06/2016,98.94,52.04
09/06/2016,99.65,51.62
10/06/2016,98.83,51.48
13/06/2016,97.34,50.14
14/06/2016,97.46,49.83
15/06/2016,97.14,49.69
16/06/2016,97.55,50.39
17/06/2016,95.33,50.13
20/06/2016,95.1,50.07
21/06/2016,95.91,51.19
22/06/2016,95.55,50.99
23/06/2016,96.1,51.91
24/06/2016,93.4,49.83
27/06/2016,92.04,48.43
28/06/2016,93.59,49.44
29/06/2016,94.4,50.54
30/06/2016,95.6,51.17
01/07/2016,95.89,51.16
05/07/2016,94.99,51.17
06/07/2016,95.53,51.38
07/07/2016,95.94,51.38
08/07/2016,96.68,52.3
11/07/2016,96.98,52.59
12/07/2016,97.42,53.21
13/07/2016,96.87,53.51
14/07/2016,98.79,53.74
15/07/2016,98.78,53.7
18/07/2016,99.83,53.96
19/07/2016,99.87,53.09
20/07/2016,99.96,55.91
21/07/2016,99.43,55.8
22/07/2016,98.66,56.57
25/07/2016,97.34,56.73
26/07/2016,96.67,56.76
27/07/2016,102.95,56.19
28/07/2016,104.34,56.21
29/07/2016,104.21,56.68
01/08/2016,106.05,56.58
02/08/2016,104.48,56.58
03/08/2016,105.79,56.97
04/08/2016,105.87,57.39
05/08/2016,107.48,57.96
08/08/2016,108.37,58.06
09/08/2016,108.81,58.2
10/08/2016,108,58.02
11/08/2016,107.93,58.3
12/08/2016,108.18,57.94
15/08/2016,109.48,58.12
16/08/2016,109.38,57.44
17/08/2016,109.22,57.56
18/08/2016,109.08,57.6
19/08/2016,109.36,57.62
22/08/2016,108.51,57.67
23/08/2016,108.85,57.89
24/08/2016,108.03,57.95
25/08/2016,107.57,58.17
26/08/2016,106.94,58.03
29/08/2016,106.82,58.1
30/08/2016,106,57.89
31/08/2016,106.1,57.46
01/09/2016,106.73,57.59
02/09/2016,107.73,57.67
06/09/2016,107.7,57.61
07/09/2016,108.36,57.66
08/09/2016,105.52,57.43
09/09/2016,103.13,56.21
12/09/2016,105.44,57.05
13/09/2016,107.95,56.53
14/09/2016,111.77,56.26
15/09/2016,115.57,57.19
16/09/2016,114.92,57.25
19/09/2016,113.58,56.93
20/09/2016,113.57,56.81
21/09/2016,113.55,57.76
22/09/2016,114.62,57.82
23/09/2016,112.71,57.43
26/09/2016,112.88,56.9
27/09/2016,113.09,57.95
28/09/2016,113.95,58.03
29/09/2016,112.18,57.4
30/09/2016,113.05,57.6
03/10/2016,112.52,57.42
04/10/2016,113,57.24
05/10/2016,113.05,57.64
06/10/2016,113.89,57.74
07/10/2016,114.06,57.8
10/10/2016,116.05,58.04
11/10/2016,116.3,57.19
12/10/2016,117.34,57.11
13/10/2016,116.98,56.92
14/10/2016,117.63,57.42
17/10/2016,117.55,57.22
18/10/2016,117.47,57.66
19/10/2016,117.12,57.53
20/10/2016,117.06,57.25
21/10/2016,116.6,59.66
24/10/2016,117.65,61
25/10/2016,118.25,60.99
26/10/2016,115.59,60.63
27/10/2016,114.48,60.1
28/10/2016,113.72,59.87
31/10/2016,113.54,59.92
01/11/2016,111.49,59.8
02/11/2016,111.59,59.43
03/11/2016,109.83,59.21
04/11/2016,108.84,58.71
07/11/2016,110.41,60.42
08/11/2016,111.06,60.47
09/11/2016,110.88,60.17
10/11/2016,107.79,58.7
11/11/2016,108.43,59.02
14/11/2016,105.71,58.12
15/11/2016,107.11,58.87
16/11/2016,109.99,59.65
17/11/2016,109.95,60.64
18/11/2016,110.06,60.35
21/11/2016,111.73,60.86
22/11/2016,111.8,61.12
23/11/2016,111.23,60.4
25/11/2016,111.79,60.53
28/11/2016,111.57,60.61
29/11/2016,111.46,61.09
30/11/2016,110.52,60.26
01/12/2016,109.49,59.2
02/12/2016,109.9,59.25
05/12/2016,109.11,60.22
06/12/2016,109.95,59.95
07/12/2016,111.03,61.37
08/12/2016,112.12,61.01
09/12/2016,113.95,61.97
12/12/2016,113.3,62.17
13/12/2016,115.19,62.98
14/12/2016,115.19,62.68
15/12/2016,115.82,62.58
16/12/2016,115.97,62.3
19/12/2016,116.64,63.62
20/12/2016,116.95,63.54
21/12/2016,117.06,63.54
22/12/2016,116.29,63.55
23/12/2016,116.52,63.24
27/12/2016,117.26,63.28
28/12/2016,116.76,62.99
29/12/2016,116.73,62.9
30/12/2016,115.82,62.14
03/01/2017,116.15,62.58
04/01/2017,116.02,62.3
05/01/2017,116.61,62.3
06/01/2017,117.91,62.84
09/01/2017,118.99,62.64
10/01/2017,119.11,62.62
11/01/2017,119.75,63.19
12/01/2017,119.25,62.61
13/01/2017,119.04,62.7
17/01/2017,120,62.53
18/01/2017,119.99,62.5
19/01/2017,119.78,62.3
20/01/2017,120,62.74
23/01/2017,120.08,62.96
24/01/2017,119.97,63.52
25/01/2017,121.88,63.68
26/01/2017,121.94,64.27
27/01/2017,121.95,65.78
30/01/2017,121.63,65.13
31/01/2017,121.35,64.65
01/02/2017,128.75,63.58
02/02/2017,128.53,63.17
03/02/2017,129.08,63.68
06/02/2017,130.29,63.64
07/02/2017,131.53,63.43
08/02/2017,132.04,63.34
09/02/2017,132.42,64.06
10/02/2017,132.12,64
13/02/2017,133.29,64.72
14/02/2017,135.02,64.57
15/02/2017,135.51,64.53
16/02/2017,135.345,64.52
17/02/2017,135.72,64.62
21/02/2017,136.7,64.49
22/02/2017,137.11,64.36
23/02/2017,136.53,64.62
24/02/2017,136.66,64.62
27/02/2017,136.93,64.23
28/02/2017,136.99,63.98
01/03/2017,139.79,64.94
02/03/2017,138.96,64.01
03/03/2017,139.78,64.25
06/03/2017,139.34,64.27
07/03/2017,139.52,64.4
08/03/2017,139,64.99
09/03/2017,138.68,64.73
10/03/2017,139.14,64.93
13/03/2017,139.2,64.71
14/03/2017,138.99,64.41
15/03/2017,140.46,64.75
16/03/2017,140.69,64.64
17/03/2017,139.99,64.87
20/03/2017,141.46,64.93
21/03/2017,139.84,64.21
22/03/2017,141.42,65.03
23/03/2017,140.92,64.87
24/03/2017,140.64,64.98
27/03/2017,140.88,65.1
28/03/2017,143.8,65.29
29/03/2017,144.12,65.47
30/03/2017,143.93,65.71
31/03/2017,143.66,65.86
03/04/2017,143.7,65.55
04/04/2017,144.77,65.73
05/04/2017,144.02,65.56
06/04/2017,143.66,65.73
07/04/2017,143.34,65.68
10/04/2017,143.17,65.53
11/04/2017,141.63,65.48
12/04/2017,141.8,65.23
13/04/2017,141.05,64.95
17/04/2017,141.83,65.48
18/04/2017,141.2,65.39
19/04/2017,140.68,65.04
20/04/2017,142.44,65.5
21/04/2017,142.27,66.4
24/04/2017,143.64,67.53
25/04/2017,144.53,67.92
26/04/2017,143.68,67.83
27/04/2017,143.79,68.27
28/04/2017,143.65,68.46
01/05/2017,146.58,69.41
02/05/2017,147.51,69.3
03/05/2017,147.06,69.08
04/05/2017,146.53,68.81
05/05/2017,148.96,69
08/05/2017,153.01,68.94
09/05/2017,153.99,69.04
10/05/2017,153.26,69.31
11/05/2017,153.95,68.46
12/05/2017,156.1,68.38
15/05/2017,155.7,68.43
16/05/2017,155.47,69.41
17/05/2017,150.25,67.48
18/05/2017,152.54,67.71
19/05/2017,153.06,67.69
22/05/2017,153.99,68.45
23/05/2017,153.8,68.68
24/05/2017,153.34,68.77
25/05/2017,153.87,69.62
26/05/2017,153.61,69.96
30/05/2017,153.67,70.41
31/05/2017,152.76,69.84
01/06/2017,153.18,70.1
02/06/2017,155.45,71.76
05/06/2017,153.93,72.28
06/06/2017,154.45,72.52
07/06/2017,155.37,72.39
08/06/2017,154.99,71.95
09/06/2017,148.98,70.32
12/06/2017,145.42,69.78
13/06/2017,146.59,70.65
14/06/2017,145.16,70.27
15/06/2017,144.29,69.9
16/06/2017,142.27,70
19/06/2017,146.34,70.87
20/06/2017,145.01,69.91
21/06/2017,145.87,70.27
22/06/2017,145.63,70.26
23/06/2017,146.28,71.21
26/06/2017,145.82,70.53
27/06/2017,143.73,69.21
28/06/2017,145.83,69.8
29/06/2017,143.68,68.49
30/06/2017,144.02,68.93
03/07/2017,143.5,68.17
05/07/2017,144.09,69.08
06/07/2017,142.73,68.57
07/07/2017,144.18,69.46
10/07/2017,145.06,69.98
11/07/2017,145.53,69.99
12/07/2017,145.74,71.15
13/07/2017,147.77,71.77
14/07/2017,149.04,72.78
17/07/2017,149.56,73.35
18/07/2017,150.08,73.3
19/07/2017,151.02,73.86
20/07/2017,150.34,74.22
21/07/2017,150.27,73.79
24/07/2017,152.09,73.6
25/07/2017,152.74,74.19
26/07/2017,153.46,74.05
27/07/2017,150.56,73.16
28/07/2017,149.5,73.04
31/07/2017,148.73,72.7
01/08/2017,150.05,72.58
02/08/2017,157.14,72.26
03/08/2017,155.57,72.15
04/08/2017,156.39,72.68
07/08/2017,158.81,72.4
08/08/2017,160.08,72.79
09/08/2017,161.06,72.47
10/08/2017,155.32,71.41
11/08/2017,157.48,72.5
14/08/2017,159.85,73.59
15/08/2017,161.6,73.22
16/08/2017,160.95,73.65
17/08/2017,157.86,72.4
18/08/2017,157.5,72.49
21/08/2017,157.21,72.15
22/08/2017,159.78,73.16
23/08/2017,159.98,72.72
24/08/2017,159.27,72.69
25/08/2017,159.86,72.82
28/08/2017,161.47,72.83
29/08/2017,162.91,73.05
30/08/2017,163.35,74.01
31/08/2017,164,74.77
01/09/2017,164.05,73.94
05/09/2017,162.08,73.61
06/09/2017,161.91,73.4
07/09/2017,161.26,74.34
08/09/2017,158.63,73.98
11/09/2017,161.5,74.76
12/09/2017,160.86,74.68
13/09/2017,159.65,75.21
14/09/2017,158.28,74.77
15/09/2017,159.88,75.31
18/09/2017,158.67,75.16
19/09/2017,158.73,75.44
20/09/2017,156.07,74.94
21/09/2017,153.39,74.21
22/09/2017,151.89,74.41
25/09/2017,150.55,73.26
26/09/2017,153.14,73.26
27/09/2017,154.23,73.85
28/09/2017,153.28,73.87
29/09/2017,154.12,74.49
02/10/2017,153.81,74.61
03/10/2017,154.48,74.26
04/10/2017,153.48,74.69
05/10/2017,155.39,75.97
06/10/2017,155.3,76
09/10/2017,155.84,76.29
10/10/2017,155.9,76.29
11/10/2017,156.55,76.42
12/10/2017,156,77.12
13/10/2017,156.99,77.49
16/10/2017,159.88,77.65
17/10/2017,160.47,77.59
18/10/2017,159.76,77.61
19/10/2017,155.98,77.91
20/10/2017,156.25,78.81
23/10/2017,156.17,78.83
24/10/2017,157.1,78.86
25/10/2017,156.41,78.63
26/10/2017,157.41,78.76
27/10/2017,163.05,83.81
30/10/2017,166.72,83.89
31/10/2017,169.04,83.18
01/11/2017,166.89,83.18
02/11/2017,168.11,84.05
03/11/2017,172.5,84.14
06/11/2017,174.25,84.47
07/11/2017,174.81,84.27
08/11/2017,176.24,84.56
09/11/2017,175.88,84.09
10/11/2017,174.67,83.87
13/11/2017,173.97,83.93
14/11/2017,171.34,84.05
15/11/2017,169.08,82.98
16/11/2017,171.1,83.2
17/11/2017,170.15,82.4
20/11/2017,169.98,82.53
21/11/2017,173.14,83.72
22/11/2017,174.96,83.11
24/11/2017,174.97,83.26
27/11/2017,174.09,83.87
28/11/2017,173.07,84.88
29/11/2017,169.48,83.34
30/11/2017,171.85,84.17
01/12/2017,171.05,84.26
04/12/2017,169.8,81.08
05/12/2017,169.64,81.59
06/12/2017,169.01,82.78
07/12/2017,169.32,82.49
08/12/2017,169.37,84.16
11/12/2017,172.67,85.23
12/12/2017,171.7,85.58
13/12/2017,172.27,85.35
14/12/2017,172.22,84.69
15/12/2017,173.97,86.85
18/12/2017,176.42,86.38
19/12/2017,174.54,85.83
20/12/2017,174.35,85.52
21/12/2017,175.01,85.5
22/12/2017,175.01,85.51
26/12/2017,170.57,85.4
27/12/2017,170.6,85.71
28/12/2017,171.08,85.72
29/12/2017,169.23,85.54
02/01/2018,172.26,85.95
03/01/2018,172.23,86.35
04/01/2018,173.03,87.11
05/01/2018,175,88.19
08/01/2018,174.35,88.28
09/01/2018,174.33,88.22
10/01/2018,174.29,87.82
11/01/2018,175.28,88.08
12/01/2018,177.09,89.6
16/01/2018,176.19,88.35
17/01/2018,179.1,90.14
18/01/2018,179.26,90.1
19/01/2018,178.46,90
22/01/2018,177,91.61
23/01/2018,177.04,91.9
24/01/2018,174.22,91.82
25/01/2018,171.11,92.33
26/01/2018,171.51,94.06
29/01/2018,167.96,93.92
30/01/2018,166.97,92.74
31/01/2018,167.43,95.01
01/02/2018,167.78,94.26
02/02/2018,160.5,91.78
05/02/2018,156.49,88
06/02/2018,163.03,91.33
07/02/2018,159.54,89.61
08/02/2018,155.15,85.01
09/02/2018,156.41,88.18
12/02/2018,162.71,89.13
13/02/2018,164.34,89.83
14/02/2018,167.37,90.81
15/02/2018,172.99,92.66
16/02/2018,172.43,92
20/02/2018,171.85,92.72
21/02/2018,171.07,91.49
22/02/2018,172.5,91.73
23/02/2018,175.5,94.06
26/02/2018,178.97,95.42
27/02/2018,178.39,94.2
28/02/2018,178.12,93.77
01/03/2018,175,92.85
02/03/2018,176.21,93.05
05/03/2018,176.82,93.64
06/03/2018,176.67,93.32
07/03/2018,175.03,93.86
08/03/2018,176.94,94.43
09/03/2018,179.98,96.54
12/03/2018,181.72,96.77
13/03/2018,179.97,94.41
14/03/2018,178.44,93.85
15/03/2018,178.65,94.18
16/03/2018,178.02,94.6
19/03/2018,175.3,92.89
20/03/2018,175.24,93.13
21/03/2018,171.27,92.48
22/03/2018,168.85,89.79
23/03/2018,164.94,87.18
26/03/2018,172.77,93.78
27/03/2018,168.34,89.47
28/03/2018,166.48,89.39
29/03/2018,167.78,91.27
02/04/2018,166.68,88.52
03/04/2018,168.39,89.71
04/04/2018,171.61,92.33
05/04/2018,172.8,92.38
06/04/2018,168.38,90.23
09/04/2018,170.05,90.77
10/04/2018,173.25,92.88
11/04/2018,172.44,91.86
12/04/2018,174.14,93.58
13/04/2018,174.73,93.08
16/04/2018,175.82,94.17
17/04/2018,178.24,96.07
18/04/2018,177.84,96.44
19/04/2018,172.8,96.11
20/04/2018,165.72,95
23/04/2018,165.24,95.35
24/04/2018,162.94,93.12
25/04/2018,163.65,92.31
26/04/2018,164.22,94.26
27/04/2018,162.32,95.82
30/04/2018,165.26,93.52
01/05/2018,169.1,95
02/05/2018,176.57,93.51
03/05/2018,176.89,94.07
04/05/2018,183.83,95.16
07/05/2018,185.16,96.22
08/05/2018,186.05,95.81
09/05/2018,187.36,96.94
10/05/2018,190.04,97.91
11/05/2018,188.59,97.7
14/05/2018,188.15,98.03
15/05/2018,186.44,97.32
16/05/2018,188.18,97.15
17/05/2018,186.99,96.18
18/05/2018,186.31,96.36
21/05/2018,187.63,97.6
22/05/2018,187.16,97.5
23/05/2018,188.36,98.66
24/05/2018,188.15,98.31
25/05/2018,188.58,98.36
29/05/2018,187.9,98.01
30/05/2018,187.5,98.95
31/05/2018,186.87,98.84
01/06/2018,190.24,100.79
04/06/2018,191.83,101.67
05/06/2018,193.31,102.19
06/06/2018,193.98,102.49
07/06/2018,193.46,100.88
08/06/2018,191.7,101.63
11/06/2018,191.23,101.05
12/06/2018,192.28,101.31
13/06/2018,190.7,100.85
14/06/2018,190.8,101.42
15/06/2018,188.84,100.13
18/06/2018,188.74,100.86
19/06/2018,185.69,100.86
20/06/2018,186.5,101.87
21/06/2018,185.46,101.14
22/06/2018,184.92,100.41
25/06/2018,182.17,98.39
26/06/2018,184.43,99.08
27/06/2018,184.16,97.54
28/06/2018,185.5,98.63
29/06/2018,185.11,98.61
02/07/2018,187.18,100.01
03/07/2018,183.92,99.05
05/07/2018,185.4,99.76
06/07/2018,187.97,101.16
09/07/2018,190.58,101.85
10/07/2018,190.35,102.12
11/07/2018,187.88,101.98
12/07/2018,191.03,104.19
13/07/2018,191.33,105.43
16/07/2018,190.91,104.91
17/07/2018,191.45,105.95
18/07/2018,190.4,105.12
19/07/2018,191.88,104.4
20/07/2018,191.44,106.27
23/07/2018,191.61,107.97
24/07/2018,193,107.66
25/07/2018,194.82,110.83
26/07/2018,194.21,109.62
27/07/2018,190.98,107.68
30/07/2018,189.91,105.37
31/07/2018,190.29,106.08
01/08/2018,201.5,106.28
02/08/2018,207.39,107.57
03/08/2018,207.99,108.04
06/08/2018,209.07,108.13
07/08/2018,207.11,108.88
08/08/2018,207.25,109.49
09/08/2018,208.88,109.67
10/08/2018,207.53,109
13/08/2018,208.87,108.21
14/08/2018,209.75,109.56
15/08/2018,210.24,107.66
16/08/2018,213.32,107.64
17/08/2018,217.58,107.58
20/08/2018,215.46,106.87
21/08/2018,215.04,105.98
22/08/2018,215.05,107.06
23/08/2018,215.49,107.56
24/08/2018,216.16,108.4
27/08/2018,217.94,109.6
28/08/2018,219.7,110.26
29/08/2018,222.98,112.02
30/08/2018,225.03,111.95
31/08/2018,227.63,112.33
04/09/2018,228.36,111.71
05/09/2018,226.87,108.49
06/09/2018,223.1,108.74
07/09/2018,221.3,108.21
10/09/2018,218.33,109.38
11/09/2018,223.85,111.24
12/09/2018,221.07,111.71
13/09/2018,226.41,112.91
14/09/2018,223.84,113.37
17/09/2018,217.88,112.14
18/09/2018,218.24,113.21
19/09/2018,218.37,111.7
20/09/2018,220.03,113.57
21/09/2018,217.66,114.26
24/09/2018,220.79,114.67
25/09/2018,222.19,114.45
26/09/2018,220.42,113.98
27/09/2018,224.95,114.41
28/09/2018,225.74,114.37
01/10/2018,227.26,115.61
02/10/2018,229.28,115.15
03/10/2018,232.07,115.17
04/10/2018,227.99,112.79
05/10/2018,224.29,112.13
08/10/2018,223.77,110.85
09/10/2018,226.87,112.26
10/10/2018,216.36,106.16
11/10/2018,214.45,105.91
12/10/2018,222.11,109.57
15/10/2018,217.36,107.6
16/10/2018,222.15,111
17/10/2018,221.19,110.71
18/10/2018,216.02,108.5
19/10/2018,219.31,108.66
22/10/2018,220.65,109.63
23/10/2018,222.73,108.1
24/10/2018,215.09,102.32
25/10/2018,219.8,108.3
26/10/2018,216.3,106.96
29/10/2018,212.24,103.85
30/10/2018,213.3,103.73
31/10/2018,218.86,106.81
01/11/2018,222.22,105.92
02/11/2018,207.48,106.16
05/11/2018,201.59,107.51
06/11/2018,203.77,107.72
07/11/2018,209.95,111.96
08/11/2018,208.49,111.75
09/11/2018,204.47,109.57
12/11/2018,194.17,106.87
13/11/2018,192.23,106.94
14/11/2018,186.8,104.97
15/11/2018,191.41,107.28
16/11/2018,193.53,108.29
19/11/2018,185.86,104.62
20/11/2018,176.98,101.71
21/11/2018,176.78,103.11
23/11/2018,172.29,103.07
26/11/2018,174.62,106.47
27/11/2018,174.24,107.14
28/11/2018,180.94,111.12
29/11/2018,179.55,110.19
30/11/2018,178.58,110.89
03/12/2018,184.82,112.09
04/12/2018,176.69,108.52
06/12/2018,174.72,109.19
07/12/2018,168.49,104.82
10/12/2018,169.6,107.59
11/12/2018,168.63,108.59
12/12/2018,169.1,109.08
13/12/2018,170.95,109.45
14/12/2018,165.48,106.03
17/12/2018,163.94,102.89
18/12/2018,166.07,103.97
19/12/2018,160.89,103.69
20/12/2018,156.83,101.51
21/12/2018,150.73,98.23
24/12/2018,146.83,94.13
26/12/2018,157.17,100.56
27/12/2018,156.15,101.18
28/12/2018,156.23,100.39
31/12/2018,157.74,101.57
02/01/2019,157.92,101.12
03/01/2019,142.19,97.4
04/01/2019,148.26,101.93
07/01/2019,147.93,102.06
08/01/2019,150.75,102.8
09/01/2019,153.31,104.27
10/01/2019,153.8,103.6
11/01/2019,152.29,102.8
14/01/2019,150,102.05
15/01/2019,153.07,105.01
16/01/2019,154.94,105.38
17/01/2019,155.86,106.12
18/01/2019,156.82,107.71
22/01/2019,153.3,105.68
23/01/2019,153.92,106.71
24/01/2019,152.7,106.2
25/01/2019,157.76,107.17
28/01/2019,156.3,105.08
29/01/2019,154.68,102.94
30/01/2019,165.25,106.38
31/01/2019,166.44,104.43
01/02/2019,166.52,102.78
04/02/2019,171.25,105.74
05/02/2019,174.18,107.22
06/02/2019,174.24,106.03
07/02/2019,170.94,105.27
08/02/2019,170.41,105.67
11/02/2019,169.43,105.25
12/02/2019,170.89,106.89
13/02/2019,170.18,106.81
14/02/2019,170.8,106.9
15/02/2019,170.42,108.22
19/02/2019,170.93,108.17
20/02/2019,172.03,107.15
21/02/2019,171.06,109.41
22/02/2019,172.97,110.97
25/02/2019,174.23,111.59
26/02/2019,174.33,112.36
27/02/2019,174.87,112.17
28/02/2019,173.15,112.03
01/03/2019,174.97,112.53
04/03/2019,175.85,112.26
05/03/2019,175.53,111.7
06/03/2019,174.52,111.75
07/03/2019,172.5,110.39
08/03/2019,172.91,110.51
11/03/2019,178.9,112.83
12/03/2019,180.91,113.62
13/03/2019,181.71,114.5
14/03/2019,183.73,114.59
15/03/2019,186.12,115.91
18/03/2019,188.02,117.57
19/03/2019,186.53,117.65
20/03/2019,188.16,117.52
21/03/2019,195.09,120.22
22/03/2019,191.05,117.05
25/03/2019,188.74,117.66
26/03/2019,186.79,117.91
27/03/2019,188.47,116.77
28/03/2019,188.72,116.93
29/03/2019,189.95,117.94
01/04/2019,191.24,119.02
02/04/2019,194.02,119.19
03/04/2019,195.35,119.97
04/04/2019,195.69,119.36
05/04/2019,197,119.89
08/04/2019,200.1,119.93
09/04/2019,199.5,119.28
10/04/2019,200.62,120.19
11/04/2019,198.95,120.33
12/04/2019,198.87,120.95
15/04/2019,199.23,121.05
16/04/2019,199.25,120.77
17/04/2019,203.13,121.77
18/04/2019,203.86,123.37
22/04/2019,204.53,123.76
23/04/2019,207.48,125.44
24/04/2019,207.16,125.01
25/04/2019,205.28,129.15
26/04/2019,204.3,129.89
29/04/2019,204.61,129.77
30/04/2019,200.67,130.6
01/05/2019,210.52,127.88
02/05/2019,209.15,126.21
03/05/2019,211.75,128.9
06/05/2019,208.48,128.15
07/05/2019,202.86,125.52
08/05/2019,202.9,125.51
09/05/2019,200.72,125.5
10/05/2019,197.18,127.13
13/05/2019,185.72,123.35
14/05/2019,188.66,124.73
15/05/2019,190.92,126.02
16/05/2019,190.08,128.93
17/05/2019,189,128.07
20/05/2019,183.09,126.22
21/05/2019,186.6,126.9
22/05/2019,182.78,127.67
23/05/2019,179.66,126.18
24/05/2019,178.97,126.24
28/05/2019,178.23,126.16
29/05/2019,177.38,124.94
30/05/2019,178.3,125.73
31/05/2019,175.07,123.68
03/06/2019,173.3,119.84
04/06/2019,179.64,123.16
05/06/2019,182.54,125.83
06/06/2019,185.22,127.82
07/06/2019,190.15,131.4
10/06/2019,192.58,132.6
11/06/2019,194.81,132.1
12/06/2019,194.19,131.49
13/06/2019,194.15,132.32
14/06/2019,192.74,132.45
17/06/2019,193.89,132.85
18/06/2019,198.45,135.16
19/06/2019,197.87,135.69
20/06/2019,199.46,136.95
21/06/2019,198.78,136.97
24/06/2019,198.58,137.78
25/06/2019,195.57,133.43
26/06/2019,199.8,133.93
27/06/2019,199.74,134.15
28/06/2019,197.92,133.96
01/07/2019,201.55,135.68
02/07/2019,202.73,136.58
03/07/2019,204.41,137.46
05/07/2019,204.23,137.06
08/07/2019,200.02,136.96
09/07/2019,201.24,136.46
10/07/2019,203.23,137.85
11/07/2019,201.75,138.4
12/07/2019,203.3,138.9
15/07/2019,205.21,138.9
16/07/2019,204.5,137.08
17/07/2019,203.35,136.27
18/07/2019,205.66,136.42
19/07/2019,202.59,136.62
22/07/2019,207.22,138.43
23/07/2019,208.84,139.29
24/07/2019,208.67,140.72
25/07/2019,207.02,140.19
26/07/2019,207.74,141.34
29/07/2019,209.68,141.03
30/07/2019,208.78,140.35
31/07/2019,213.04,136.27
01/08/2019,208.43,138.06
02/08/2019,204.02,136.9
05/08/2019,193.34,132.21
06/08/2019,197,134.69
07/08/2019,199.04,135.28
08/08/2019,203.43,138.89
09/08/2019,200.99,137.71
12/08/2019,200.48,135.79
13/08/2019,208.97,138.6
14/08/2019,202.75,133.98
15/08/2019,201.74,133.68
16/08/2019,206.5,136.13
19/08/2019,210.35,138.41
20/08/2019,210.36,137.26
21/08/2019,212.64,138.79
22/08/2019,212.46,137.78
23/08/2019,202.64,133.39
26/08/2019,206.49,135.45
27/08/2019,204.16,135.74
28/08/2019,205.53,135.56
